id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2107972679,5000,,Daniel R. Tuohy|W. D. Potter,https://openalex.org/A5085622555|https://openalex.org/A5109844133,|,US|US,University of Georgia|University of Georgia,https://openalex.org/I165733156|https://openalex.org/I165733156,True|False,,0.80378251,7,https://openalex.org/I165733156,Generating Guitar Tablature with LHF Notation Via DGA and ANN,https://doi.org/10.1007/11779568_28,,1.1934,,False,en,False,closed,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Music and Audio Processing,2006-01-01,2006,book-chapter
https://openalex.org/W4394580257,2900,,Yao Zheng|Lei Wang,https://openalex.org/A5051477047|https://openalex.org/A5100435875,|https://orcid.org/0000-0002-2313-2095,CN|CN,Hanshan Normal University|Hanshan Normal University,https://openalex.org/I4210165736|https://openalex.org/I4210165736,False|True,,0.79625264,3,https://openalex.org/I4210165736,Voice coding interactive music game teaching mode based on wireless network,https://doi.org/10.1016/j.entcom.2024.100673,,1.0785,,False,en,False,closed,Entertainment Computing,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S185496201,1875-9521,journal,Advanced Technologies in Various Fields,2024-04-08,2024,article
https://openalex.org/W4409125382,,,Mitra Tithi Dey|S. Patra|Sucharita Mitra,https://openalex.org/A5052787202|https://openalex.org/A5107947241|https://openalex.org/A5103631169,|https://orcid.org/0009-0001-4735-539X|https://orcid.org/0000-0003-1144-9965,IN|IN|IN,University of Calcutta|University of Calcutta|University of Calcutta,https://openalex.org/I106542073|https://openalex.org/I106542073|https://openalex.org/I106542073,True|False|False,,0.97969254,3,https://openalex.org/I106542073,Enhancing Music Education With Innovative Tools and Techniques,https://doi.org/10.4018/979-8-3693-8432-9.ch002,,10.2023,,False,en,False,closed,IGI Global eBooks,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S4306463409,,ebook platform,Music Technology and Sound Studies,2025-04-04,2025,book-chapter
https://openalex.org/W4405440641,,,Ali Ghaleb|Eslam Elsadawy|Ihab Essam|Seif-Eldin Zaky|Mohamed Abdelhakim|Natalie Fahim|Razan Bayoumi|Hanan Hindy,|https://openalex.org/A5114367790|https://openalex.org/A5114367791|https://openalex.org/A5058889813|https://openalex.org/A5114367792|https://openalex.org/A5114367793|https://openalex.org/A5114367794|https://openalex.org/A5114367795,|||||||,EG|EG|EG|EG|EG|EG|EG|EG,Ain Shams University|Ain Shams University|Ain Shams University|Ain Shams University|Ain Shams University|Ain Shams University|Ain Shams University|Ain Shams University,https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978|https://openalex.org/I107720978,True|False|False|False|False|False|False|False,,0.22491945,0,https://openalex.org/I107720978,TapToTab: Video-Based Guitar Tabs Generation Using AI and Audio Analysis,https://doi.org/10.1109/miucc62295.2024.10783648,,0.0,,False,en,False,closed,,,,,,,Music Technology and Sound Studies,2024-11-13,2024,article
https://openalex.org/W4403661959,,,"Ghaleb, Ali|Eslam Elsadawy|Ihab Essam|Mohamed Abdelhakim|S.I. Zaki|Natalie Fahim|Razan Bayoumi|Hanan Hindy",|https://openalex.org/A5114367790|https://openalex.org/A5114367791|https://openalex.org/A5114367792|https://openalex.org/A5069633272|https://openalex.org/A5114367793|https://openalex.org/A5114367794|https://openalex.org/A5114367795,|||||||,|||||||,,,True|False|False|False|False|False|False|False,cc-by,,0,,TapToTab : Video-Based Guitar Tabs Generation using AI and Audio Analysis,https://doi.org/10.48550/arxiv.2409.08618,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Music and Audio Processing,2024-09-13,2024,preprint
https://openalex.org/W7125900004,,,Chamil Arkhasa Nikko Mazlan|Muhammad Atiullah Othman,https://openalex.org/A5001410034|https://openalex.org/A5124132597,https://orcid.org/0000-0002-0088-3849|,MY|MY,Sultan Idris Education University|Sultan Idris Education University,https://openalex.org/I143923087|https://openalex.org/I143923087,True|False,cc-by,,0,https://openalex.org/I143923087,"AI-Supported Feedback as Assessment for Learning: Learner Agency, Trust, and Ethical Sensemaking in a Postgraduate Music Education Context",https://doi.org/10.21203/rs.3.rs-8554027/v1,,,,False,,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Student Assessment and Feedback,2026-01-28,2026,preprint
https://openalex.org/W2995704937,2950,2950,Masaru Sasaki|John R. Iversen|Daniel E. Callan,https://openalex.org/A5102774242|https://openalex.org/A5000268517|https://openalex.org/A5088941546,https://orcid.org/0000-0002-6618-2586|https://orcid.org/0000-0002-4172-9848|https://orcid.org/0000-0002-8851-6065,JP|US|JP,"Ube Frontier University|Osaka University|University of California, San Diego|Osaka University|National Institute of Information and Communications Technology",https://openalex.org/I3133035077|https://openalex.org/I98285908|https://openalex.org/I36258959|https://openalex.org/I98285908|https://openalex.org/I90023481,True|False|True,cc-by,0.87315926,32,https://openalex.org/I3133035077|https://openalex.org/I90023481|https://openalex.org/I98285908,Music Improvisation Is Characterized by Increase EEG Spectral Power in Prefrontal and Perceptual Motor Cortical Sources and Can be Reliably Classified From Non-improvisatory Performance,https://doi.org/10.3389/fnhum.2019.00435,Iran Telecommunication Research Center|National Institute of Information and Communications Technology,2.1183,https://pubmed.ncbi.nlm.nih.gov/31920594,False,en,True,gold,Frontiers in Human Neuroscience,https://openalex.org/P4310320527,Frontiers Media,https://openalex.org/S146364893,1662-5161,journal,EEG and Brain-Computer Interfaces,2019-12-10,2019,article
https://openalex.org/W4396695269,2490,,Xingyue Wang,https://openalex.org/A5101558232,https://orcid.org/0000-0001-8462-095X,TH,Krirk University,https://openalex.org/I3132067926,True,,0.96305405,8,https://openalex.org/I3132067926,"Deep learning-based personalized learning recommendation system design for ""T++"" Guzheng Pedagogy",https://doi.org/10.1007/s41870-024-01871-5,,6.2183,,False,en,False,closed,International Journal of Information Technology,https://openalex.org/P4310319965,Springer Nature,https://openalex.org/S4210223273,2511-2104,journal,Recommender Systems and Techniques,2024-05-07,2024,article
https://openalex.org/W3187060660,,,Yuhua Chen|Yu-Siang Huang|Wen-Yi Hsiao|Yi‐Hsuan Yang,https://openalex.org/A5100384516||https://openalex.org/A5086833741|https://openalex.org/A5061291906,https://orcid.org/0000-0002-4124-1148|||https://orcid.org/0000-0002-2724-6161,TW||TW|TW,Academia Sinica||Academia Sinica|Academia Sinica,https://openalex.org/I84653119||https://openalex.org/I84653119|https://openalex.org/I84653119,True|False|False|False,other-oa,0.75511794,8,https://openalex.org/I84653119,Automatic composition of guitar tabs by transformers and groove modeling,https://doi.org/10.5281/zenodo.4245542,,0.7851,,False,en,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music Technology and Sound Studies,2020-10-11,2020,article
https://openalex.org/W4410626606,,,Lu Lu,https://openalex.org/A5100366018,https://orcid.org/0000-0002-2255-0391,,,,True,cc-by,0.05785274,0,,AI-powered intelligent music education systems for real-time feedback and performance assessment,https://doi.org/10.1504/ijict.2025.10071414,,0.0,,False,en,True,hybrid,International Journal of Information and Communication Technology,https://openalex.org/P4310317825,Inderscience Publishers,https://openalex.org/S168803321,1466-6642,journal,Educational Technology and Pedagogy,2025-01-01,2025,article
https://openalex.org/W4366189213,2390,,Yang Xia,https://openalex.org/A5044125721,,CN,Zhengzhou Normal University,https://openalex.org/I4210092058,True,,0.80588053,7,https://openalex.org/I4210092058,RETRACTED ARTICLE: Impact of AI-assisted music classification in video games for sustaining effectiveness,https://doi.org/10.1007/s00500-023-08093-0,,1.3432,,True,en,True,bronze,Soft Computing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S65753830,1432-7643,journal,Music and Audio Processing,2023-04-17,2023,article
https://openalex.org/W4387403544,,,Mamidi Kiran Kumar|K. Sujanasri|B. Neha|G Akshara.|Pinki Chugh|Ponguvala Haindavi,https://openalex.org/A5063719886|https://openalex.org/A5093017173|https://openalex.org/A5046267165|https://openalex.org/A5093017174|https://openalex.org/A5113123622|https://openalex.org/A5093017175,|||||,||||IN|,||||Uttaranchal University|,||||https://openalex.org/I3132702812|,True|False|False|False|False|False,cc-by,0.75497304,5,,Automated Music Genre Classification through Deep Learning Techniques,https://doi.org/10.1051/e3sconf/202343001033,,0.9513,,False,en,True,diamond,E3S Web of Conferences,https://openalex.org/P4310319748,EDP Sciences,https://openalex.org/S4210186093,2267-1242,journal,Music and Audio Processing,2023-01-01,2023,article
https://openalex.org/W4408272871,2690,,Yi Chen,https://openalex.org/A5111540387,https://orcid.org/0000-0001-6167-8032,CN,Qiongtai Teachers College|Hainan Normal University,https://openalex.org/I4210089944|https://openalex.org/I152033890,True,,0.98977188,7,https://openalex.org/I152033890|https://openalex.org/I4210089944,Innovation of Music Teaching Methods in Universities Based on Fuzzy Decision Support Systems and Deep Learning,https://doi.org/10.1007/s40815-024-01925-7,,18.8966,,False,en,False,closed,International Journal of Fuzzy Systems,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S18792341,1562-2479,journal,Educational Technology and Pedagogy,2025-03-10,2025,article
https://openalex.org/W3184131492,5000,,Fatemeh Jamshidi|Daniela Marghitu|Richard Chapman,https://openalex.org/A5102145811|https://openalex.org/A5019503202|https://openalex.org/A5110242497,|https://orcid.org/0000-0002-7877-3623|,US|US|US,Auburn University|Auburn University|Auburn University,https://openalex.org/I82497590|https://openalex.org/I82497590|https://openalex.org/I82497590,True|False|False,,0.91666667,15,https://openalex.org/I82497590,Developing an Online Music Teaching and Practicing Platform via Machine Learning: A Review Paper,https://doi.org/10.1007/978-3-030-78095-1_9,,2.7505,,False,en,False,closed,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Music and Audio Processing,2021-01-01,2021,review
https://openalex.org/W4391673505,,,Johannes A. Schubert|Akshay K. Jagadish|Marcel Binz|Eric Schulz,https://openalex.org/A5114080122|https://openalex.org/A5016171206|https://openalex.org/A5001180807|https://openalex.org/A5101768980,|||https://orcid.org/0000-0003-3088-0371,|||,,,True|False|False|False,cc-by,,4,,In-context learning agents are asymmetric belief updaters,https://doi.org/10.48550/arxiv.2402.03969,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Data Stream Mining Techniques,2024-02-06,2024,preprint
https://openalex.org/W4414352476,,,,,,,,,,,0.38612227,0,,"Harnessing Artificial Intelligence for Personalized Music Education: Enhancing Engagement, Feedback, and Accessibility Through Mobile Apps",https://doi.org/10.63345/ijrsml.v12.i9.14,,0.0,,False,en,False,closed,International Journal of Research in all Subjects in Multi Languages,,,https://openalex.org/S5406990710,2321-2853,journal,Flow Experience in Various Fields,2024-09-01,2024,article
https://openalex.org/W4366091065,,,Yuanyuan Yang|D. Raveena Judie Dolly|Madini O. Alassafi|Adam Słowik|Fawaz E. Alsaadi,https://openalex.org/A5100638450|https://openalex.org/A5086067336|https://openalex.org/A5042634523|https://openalex.org/A5024909557|https://openalex.org/A5019580006,https://orcid.org/0000-0003-0111-4053|https://orcid.org/0000-0001-9837-2213|https://orcid.org/0000-0001-9919-8368|https://orcid.org/0000-0003-2542-9842|https://orcid.org/0000-0003-0041-3158,CN|IN|SA|PL|SA,Xinxiang University|Karunya University|King Abdulaziz University|Koszalin University of Technology|King Abdulaziz University,https://openalex.org/I4210165883|https://openalex.org/I119668213|https://openalex.org/I185163786|https://openalex.org/I269685040|https://openalex.org/I185163786,True|False|False|False|False,cc-by,0.83020737,8,https://openalex.org/I4210165883,MULTI-SOURCE AND HETEROGENEOUS ONLINE MUSIC EDUCATION MECHANISM: AN ARTIFICIAL INTELLIGENCE-DRIVEN APPROACH,https://doi.org/10.1142/s0218348x23401540,,1.5351,,False,en,True,hybrid,Fractals,https://openalex.org/P4310319815,World Scientific,https://openalex.org/S204703277,0218-348X,journal,Music and Audio Processing,2023-01-01,2023,article
https://openalex.org/W4408713950,,,Amit Kumar Sharma|Ajay Yadav|Honey Singh|Vibhav Ranjan|Neeraj Joshi|Dibyanarayan Hazara,https://openalex.org/A5067350656|https://openalex.org/A5101986804||https://openalex.org/A5113100194||https://openalex.org/A5113107776,https://orcid.org/0000-0002-1382-4290|https://orcid.org/0000-0003-3067-6506||https://orcid.org/0000-0003-0551-7941||,IN|IN||IN||IN,Bennett University|Bennett University||Bennett University||Bennett University,https://openalex.org/I3129773123|https://openalex.org/I3129773123||https://openalex.org/I3129773123||https://openalex.org/I3129773123,True|False|False|False|False|False,,0.94890507,2,https://openalex.org/I3129773123,Harmonizing Tradition with Innovation: A Deep Learning-Powered Personalized Erhu Teaching Experience,https://doi.org/10.1109/icicat62666.2024.10923405,,4.0184,,False,en,False,closed,,,,,,,Ideological and Political Education,2024-11-23,2024,article
https://openalex.org/W4385693640,2300,2300,Wireless Communications and Mobile Computing,https://openalex.org/A5041586055,,,,,True,cc-by,0.09064385,0,,Retracted: Machine Learning-Based Aesthetic Music Education Informatics Assessment Method,https://doi.org/10.1155/2023/9762407,,0.0,,True,en,True,hybrid,Wireless Communications and Mobile Computing,https://openalex.org/P4310320595,Wiley,https://openalex.org/S235346,1530-8669,journal,Educational Technology and Pedagogy,2023-08-09,2023,article
https://openalex.org/W4413279471,2950,2950,Wen Li|Xuerong Cui|Pravina Manoharan|Lu Dai|Ke Liu|Li Huang,https://openalex.org/A5100628492|https://openalex.org/A5013579299|https://openalex.org/A5084823299|https://openalex.org/A5085924195|https://openalex.org/A5024684216|https://openalex.org/A5006760414,https://orcid.org/0000-0002-3200-583X|https://orcid.org/0000-0002-2326-9518|https://orcid.org/0000-0001-6864-7415|https://orcid.org/0000-0001-8587-7116|https://orcid.org/0000-0002-2301-2309|https://orcid.org/0000-0001-9548-3452,CN|MY|CN|MY|MY|MY|MY,Universiti Sains Malaysia|Aba Teachers University|China Conservatory|Universiti Sains Malaysia|SEGi University|Universiti Sains Malaysia|Universiti Sains Malaysia,https://openalex.org/I139322472|https://openalex.org/I4210108633|https://openalex.org/I2802793601|https://openalex.org/I139322472|https://openalex.org/I902764099|https://openalex.org/I139322472|https://openalex.org/I139322472,False|True|False|False|False|False,cc-by,0.9988505,5,https://openalex.org/I2802793601,AI-assisted feedback and reflection in vocal music training: effects on metacognition and singing performance,https://doi.org/10.3389/fpsyg.2025.1598867,,75.3055,https://pubmed.ncbi.nlm.nih.gov/40900952,False,en,True,gold,Frontiers in Psychology,https://openalex.org/P4310320527,Frontiers Media,https://openalex.org/S9692511,1664-1078,journal,Diverse Music Education Insights,2025-08-18,2025,article
