title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites,objectives,study_design,ai_techniques,data_sources,feedback_type,performance_dimensions,results,limitations,future_work,participants,evaluation_metrics,publication_type,country
Two heads are better than one: A dimension space for unifying human and artificial intelligence in shared control,"… the reduced kinaesthetic feedback surgeons experience during … Acrobot, which uses force feedback to prevent surgeons from … Air Guitar (C2) helps humans to strum an imaginary guitar …","G Cimolino, TCN Graham",2022,10.1145/3491102.3517610,Google Scholar,yes,,https://dl.acm.org/doi/abs/10.1145/3491102.3517610,dl.acm.org,31,,,,,,,,,,,,,
Comparing social robot embodiment for child musical education,… Guitar Tuner consists of two main functionalities: tuning process and performance evaluation… Interactive and Artificial Intelligence (AI) technologies can enhance those functionalities and …,"B de Souza Jeronimo, ...",2022,10.1007/s10846-022-01604-5,Google Scholar,yes,,https://link.springer.com/article/10.1007/s10846-022-01604-5,Springer,13,,,,,,,,,,,,,
Machine learning and the Turing test: Immediate human-like musicality,"… The author personally associates this with guitar solos wherein a guitarist may start playing an instrumental solo, then queues or signals another guitarist to continue the instrumental …","TK Hua, A Samson",2022,10.22541/au.166792120.02985444,Google Scholar,yes,,https://www.authorea.com/doi/full/10.22541/au.166792120.02985444,authorea.com,11,,,,,,,,,,,,,
Acoustic analysis in stuttering: a machine-learning study,"… evaluation and assessment of dysfluencies in PWS, at different ages of life. More recently, artificial intelligence … Finally, we aimed to assess the usefulness of machine learning analysis …","F Asci, L Marsili, A Suppa, G Saggio, E Michetti, ...",2023,10.3389/fneur.2023.1169707,Google Scholar,yes,,https://www.frontiersin.org/articles/10.3389/fneur.2023.1169707/full,frontiersin.org,8,,,,,,,,,,,,,
Fusion of Hilbert-Huang transform and deep convolutional neural network for predominant musical instruments recognition,"… But with a better structure of deep learning network, our … the IRMAS dataset, and objective evaluation has shown that the … that the image-based deep learning method has good potential …","X Li, K Wang, J Soraghan, J Ren",2020,10.1007/978-3-030-43859-3_6,Google Scholar,yes,,https://link.springer.com/chapter/10.1007/978-3-030-43859-3_6,Springer,18,,,,,,,,,,,,,
Experiential learning through immersive XR: cybersecurity education for critical infrastructures,"… testbed that seamlessly integrates Artificial Intelligence (AI) and … (AI) was not used to provide real-time feedback to help the … Instead, we could use AI and train the model with a guitar-…","A Lee, K King, D Gračanin, M Azab",2024,10.1007/978-3-031-61382-1_4,Google Scholar,yes,,https://link.springer.com/chapter/10.1007/978-3-031-61382-1_4,Springer,9,,,,,,,,,,,,,
Deep learning for video game genre classification,"… In this paper, we aim to develop three deep learning algorithm … 1 (d), there is a guitar in the cover, which implies that this is a … They provided a detailed evaluation of the state-of-the-art …","Y Jiang, L Zheng",2023,10.1007/s11042-023-14560-5,Google Scholar,yes,,https://link.springer.com/article/10.1007/s11042-023-14560-5,Springer,26,,,,,,,,,,,,,
Comparing online wrist and forearm EMG-based control using a rhythm game-inspired evaluation environment,"… a new temporally constrained evaluation environment with a … it decouples the machine learning algorithm's performance from … For example, rhythm games, such as Guitar Hero, prompt …","R Meredith, E Eddy, S Bateman, ...",2024,10.1088/1741-2552/ad692e,Google Scholar,yes,,https://iopscience.iop.org/article/10.1088/1741-2552/ad692e/meta,iopscience.iop.org,14,,,,,,,,,,,,,
Deep learning pipeline,"To make the machine able to recognize objects, we can give it previous knowledge from experts in a way the machine can understand. Such knowledge-based systems form the second …","H El-Amir, M Hamdy",2020,10.1007/978-1-4842-5349-6,Google Scholar,yes,,https://link.springer.com/content/pdf/10.1007/978-1-4842-5349-6.pdf,Springer,75,,,,,,,,,,,,,
A comparative evaluation and analysis of three generations of Distributional Semantic Models,… routinely used in deep learning architectures to initialize their … the approach to DSM evaluation. The previous generation of … deep learning architectures has boosted extrinsic evaluation …,"A Lenci, M Sahlgren, P Jeuniaux, ...",2022,10.1007/s10579-021-09575-z,Google Scholar,yes,,https://link.springer.com/article/10.1007/s10579-021-09575-z,Springer,101,,,,,,,,,,,,,
"Deep learning-based for human segmentation and tracking, 3D human pose estimation and action recognition on monocular video of MADS dataset","… a standard database for evaluating deep learning models for many tasks takes a lot of time and money. Therefore in this paper, we publish MADS dataset for multi-task evaluation: HS-T, …",VH Le,2023,10.1007/s11042-022-13921-w,Google Scholar,yes,,https://link.springer.com/article/10.1007/s11042-022-13921-w,Springer,37,,,,,,,,,,,,,
Acoustic epidemiology of pulmonary tuberculosis (TB) &Covid19 leveraging AI/ML,… shall be facilitated by Machine Learning tools that address … These changes may be hypothesized with an Acoustic Guitar … patient was later found to be positive on further evaluation. …,"R Pathri, S Jha, S Tandon, S GangaShetty",2022,10.1101/2022.02.05.22269707.abstract,Google Scholar,yes,,https://www.medrxiv.org/content/10.1101/2022.02.05.22269707.abstract,medrxiv.org,16,,,,,,,,,,,,,
Multi-chromosomal CGP-evolved RNN for signal reconstruction,"… long short-term memory deep learning neural network. Diverse … speech signal, 29.92 dB for guitar signal and 28.45 dB for flute … and performance evaluation of the proposed algorithm. …","NM Khan, GM Khan",2021,10.1007/s00521-021-05953-4,Google Scholar,yes,,https://link.springer.com/article/10.1007/s00521-021-05953-4,Springer,5,,,,,,,,,,,,,
MobileNet for human activity recognition in smart surveillance using transfer learning,"… and successful deployment of deep learning techniques for … categories of activities, such as playing guitar, jumping, and typing. … Section VI covers performance evaluation and metrics. …","M Rani, M Kumar",2025,10.1007/s00521-024-10882-z,Google Scholar,yes,,https://link.springer.com/article/10.1007/s00521-024-10882-z,Springer,6,,,,,,,,,,,,,
Deep learning-powered multimodal biometric authentication: integrating dynamic signatures and facial data for enhanced online security,"… Deep learning models, including convolutional neural networks (CNN), long short-term … This integration of various deep learning algorithms has demonstrated remarkable performance …","S Salturk, N Kahraman",2024,10.1007/s00521-024-09690-2,Google Scholar,yes,,https://link.springer.com/article/10.1007/s00521-024-09690-2,Springer,28,,,,,,,,,,,,,
DF‐3DNet: A Lightweight Approach Based on Deep Learning for 3D Telecommunication Tower Asset Classification,"… This research introduces a framework for telecommunication tower asset inspection, utilising a lightweight, deep learning‐based 3D classifier called DF‐3DNet. The process involves …","A Omairi, ZH Ismail, GG Casas",2025,10.1049/ipr2.70149,Google Scholar,yes,,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ipr2.70149,Wiley Online Library,1,,,,,,,,,,,,,
HMR-vid: a comparative analytical survey on human motion recognition in video data,"… used in the evaluation of background subtraction methods. Furthermore, the main idea, benefits, and challenges of feature extraction and machine learning classification methods are …","MR Keyvanpour, S Vahidian, M Ramezani",2020,10.1007/s11042-020-09485-2,Google Scholar,yes,,https://link.springer.com/article/10.1007/s11042-020-09485-2,Springer,25,,,,,,,,,,,,,
Musical robots: Overview and methods for evaluation,… (CC) and Artificial Intelligence (AI) … evaluation of Human-Robot Interaction (HRI) in robot musicianship but also about the quality of the generated musical output. The topic of evaluation …,E Frid,2023,10.1201/9781003320470-12,Google Scholar,yes,,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003320470-12/musical-robots-overview-methods-evaluation-emma-frid,taylorfrancis.com,4,,,,,,,,,,,,,
Four responsibility gaps with artificial intelligence: Why they matter and how to address them,The notion of “responsibility gap” with artificial intelligence (AI) was originally introduced in the philosophical debate to indicate the concern that “learning automata” may make more …,"F Santoni de Sio, G Mecacci",2021,10.1007/s13347-021-00450-x,Google Scholar,yes,,https://link.springer.com/article/10.1007/s13347-021-00450-x,Springer,479,,,,,,,,,,,,,
Machine Learning for Finance,"… our products, and our authors can see your feedback on their book. Thank you! … guitar, that’sa process that describes machine learning. If someone asks you to look for the best guitar …",S Singla,2020,10.0000/9789389328622-001,Google Scholar,yes,,https://sciendo.com/2/v2/download/chapter/9789389328622/10.0000/9789389328622-001.pdf?Token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VycyI6W3sic3ViIjoyNTY3ODUxNywicHVicmVmIjoiNzY0NDg4IiwibmFtZSI6Ikdvb2dsZSBHb29nbGVib3QgLSBXZWIgQ3Jhd2xlciBTRU8iLCJ0eXBlIjoiaW5zdGl0dXRpb24iLCJsb2dvdXRfbGluayI6Imh0dHBzOi8vY29ubmVjdC5saWJseW54LmNvbS9sb2dvdXQvNjdmNThlNTAxMTQ1Y2ZlYTdlZDk3NmFiNDkxMWMyNjUiLCJhdXRoX21ldGhvZCI6ImlwIiwiaXAiOiI2Ni4yNDkuNzYuMTYwIn1dLCJpYXQiOjE3NDQxNDY2NDQsImV4cCI6MTc0NTM1NjI0NH0.EFDirskOw-wyNqfyn_E8QWEHQVvcM1h7Tz21INc8XlQ,sciendo.com,10,,,,,,,,,,,,,
A novel method based on deep learning algorithms for material deformation rate detection,"… Utilizing advanced artificial intelligence techniques, microstructure images of S235-JR were … This research utilized deep learning (DL) architectures ResNet50, ResNet101, ResNet152, …","S Özdem, IM Orak",2025,10.1007/s10845-024-02409-z,Google Scholar,yes,,https://link.springer.com/article/10.1007/s10845-024-02409-z,Springer,10,,,,,,,,,,,,,
Automatic classification of landslide kinematics using acoustic emission measurements and machine learning,"… The objective of this study was to develop and demonstrate the use of machine learning (ML) approaches to automatically classify landslide kinematics using AE measurements, based …","L Deng, A Smith, N Dixon, H Yuan",2021,10.1007/s10346-021-01676-8,Google Scholar,yes,,https://link.springer.com/article/10.1007/s10346-021-01676-8,Springer,24,,,,,,,,,,,,,
Extending persian sentiment lexicon with idiomatic expressions for sentiment analysis,"… using the lexicon in a machine learning-based sentiment analysis … 4, we describe our procedure for the evaluation of the … “I really love the movie but the acting did not play guitar with my …","K Dashtipour, M Gogate, A Gelbukh, ...",2022,10.1007/s13278-021-00840-1,Google Scholar,yes,,https://link.springer.com/article/10.1007/s13278-021-00840-1,Springer,33,,,,,,,,,,,,,
Authenticity and the Poor Image in the Age of Deep Learning,"… Object recognition exercises in machine learning also … in a photograph, machine learning training sets understand the … more complicated than ‘woman playing guitar’ or ‘table is wooden’…",A Wasielewski,2023,10.1080/17540763.2023.2189158,Google Scholar,yes,,https://www.tandfonline.com/doi/abs/10.1080/17540763.2023.2189158,Taylor &Francis,7,,,,,,,,,,,,,
Human Activity Recognition in Videos Using Deep Learning,"… This section discusses the literature on the application of deep learning on HAR. As … , model evaluation and training. Also, the reasons for selecting specific deep learning model …","M Kumar, A Rana, Ankita, AK Yadav, ...",2022,10.1007/978-3-031-27609-5_23,Google Scholar,yes,,https://link.springer.com/chapter/10.1007/978-3-031-27609-5_23,Springer,1,,,,,,,,,,,,,
