Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"YH Chen, YT Yeh, YC Cheng, JT Wu, YH Ho, ...","Towards zero-shot amplifier modeling: One-to-many amplifier modeling via tone embedding control",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2407.10646","https://scholar.google.com/scholar?cites=6451871482517396923&as_sdt=2005&sciodt=2007&hl=en",580,"2025-12-14 08:01:17","","","","",,,,,17,17.00,3,6,1,"… interest driven by advances in deep learning [1–9]. … our evaluation, we use not only two additional guitar amps not seen during training time, but also self-recorded audio signals of guitar …","https://arxiv.org/pdf/2407.10646","https://scholar.google.com/scholar?q=related:ux3sC-6miVkJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
73,"I Pereira, F Araújo, F Korzeniowski, R Vogl","Moisesdb: A dataset for source separation beyond 4-stems",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2307.15913","https://scholar.google.com/scholar?cites=14195594088356741516&as_sdt=2005&sciodt=2007&hl=en",581,"2025-12-14 08:01:17","","","","",,,,,73,36.50,18,4,2,"… Section 4 introduces baseline performance evaluation … still be difficult to distinguish from “guitar” tracks if trained solely on … allows fast integration with machine learning libraries. Overall, …","https://arxiv.org/pdf/2307.15913","https://scholar.google.com/scholar?q=related:jIEjpJzhAMUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
129,"T Mäki-Patola, J Laitinen, A Kanerva, ...","Experiments with virtual reality instruments",2005,"Proceedings of the 2005 …","nime.org","https://www.nime.org/proceedings/2005/nime2005_011.pdf","https://scholar.google.com/scholar?cites=2321885832364865365&as_sdt=2005&sciodt=2007&hl=en",582,"2025-12-14 08:01:17","PDF","","","",,,,,129,6.45,32,4,20,"… We suspect that the visual feedback is of considerable help … like real guitar playing, we implemented a guitar control language… visualization based on audio analysis is gaining increased …","https://www.nime.org/proceedings/2005/nime2005_011.pdf","https://scholar.google.com/scholar?q=related:Vbce19z-OCAJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
56,"YN Hung, I Chiang, YA Chen, YH Yang","Musical composition style transfer via disentangled timbre representations",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1905.13567","https://scholar.google.com/scholar?cites=5503828572208566806&as_sdt=2005&sciodt=2007&hl=en",583,"2025-12-14 08:01:17","","","","",,,,,56,9.33,14,4,6,"… our knowledge, the first deep learning models for rearranging … , this work presents the first deep learning models that realize … work, we report comprehensive evaluation of the models, em…","https://arxiv.org/pdf/1905.13567","https://scholar.google.com/scholar?q=related:FhIjB-2GYUwJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
124,"H Dang, J Weisz, PK Allen","Blind grasping: Stable robotic grasping using tactile feedback and hand kinematics",2011,"2011 ieee international conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5979679/","https://scholar.google.com/scholar?cites=4835517046970938634&as_sdt=2005&sciodt=2007&hl=en",584,"2025-12-14 08:01:17","","","","",,,,,124,8.86,41,3,14,"… machine learning approach to the perception of a stable robotic grasp based on tactile feedback … We first discuss a method for simulating tactile feedback using a soft finger contact …","http://webcluster.cs.columbia.edu/~allen/PAPERS/hao_icra_2011.pdf","https://scholar.google.com/scholar?q=related:CnUMciI1G0MJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
30,"F Moradi, H Mohammadi, M Rezaei, P Sariaslani, ...","A novel method for sleep-stage classification based on sonification of sleep electroencephalogram signals using wavelet transform and recurrent neural network",2020,"European …","karger.com","https://karger.com/ene/article-abstract/83/5/468/126504","https://scholar.google.com/scholar?cites=14817723041497985772&as_sdt=2005&sciodt=2007&hl=en",585,"2025-12-14 08:01:17","","","","",,,,,30,6.00,6,5,5,"… as a feedback tool for … Guitar and Kurdish Makam Database The rationality of musical structures is critical to the development of informative musical pieces when artificial intelligence …","https://www.kums.ac.ir/kums_content/media/image/2021/03/155023_orig.pdf","https://scholar.google.com/scholar?q=related:7LKbPJkgo80J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
71,"P Hamel, M Davies, K Yoshii, M Goto","Transfer learning in MIR: Sharing learned latent representations for music audio classification and similarity",2013,"","repositorio.inesctec.pt","http://repositorio.inesctec.pt/bitstream/123456789/4228/1/P-00G-6KC.pdf","https://scholar.google.com/scholar?cites=4875877618814940217&as_sdt=2005&sciodt=2007&hl=en",586,"2025-12-14 08:01:17","PDF","","","",,,,,71,5.92,18,4,12,"… beneficial in many domains of machine learning, but has yet to … that wants to learn to play guitar. The musician already has … and perform a qualitative evaluation. Some typical examples …","http://repositorio.inesctec.pt/bitstream/123456789/4228/1/P-00G-6KC.pdf","https://scholar.google.com/scholar?q=related:OfS9XdyYqkMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
20,"N Davanzo, F Avanzini","A dimension space for the evaluation of accessible digital musical instruments",2020,"… of the International Conference on New …","air.unimi.it","https://air.unimi.it/handle/2434/774163","https://scholar.google.com/scholar?cites=15686980160346522973&as_sdt=2005&sciodt=2007&hl=en",587,"2025-12-14 08:01:17","","","","",,,,,20,4.00,10,2,5,"… [13] targeted hand-controlled guitar effects for live music and … to using interactive machine learning techniques in order for … in which various supervised machine learning approaches are …","https://air.unimi.it/bitstream/2434/774163/2/davanzo_nime20.pdf","https://scholar.google.com/scholar?q=related:XQUOuFdZs9kJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
8,"C Ames","Two pieces for amplified guitar",1986,"Journal of New Music Research","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/09298218608570472","https://scholar.google.com/scholar?cites=2585910423699615758&as_sdt=2005&sciodt=2007&hl=en",588,"2025-12-14 08:01:17","","10.1080/09298218608570472","","",,,,,8,0.21,8,1,39,"… stimulated by the guitar pieces are a highly general method of statistical feedback and an … '85 in Tsukuba, Japan - an exhibit highlighting American innovation in artificial intelligence. …","","https://scholar.google.com/scholar?q=related:DnCYYdT_4iMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
24,"S Ansari, KA Alnajjar, T Khater, S Mahmoud, ...","A robust hybrid neural network architecture for blind source separation of speech signals exploiting deep learning",2023,"Ieee …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247035/","https://scholar.google.com/scholar?cites=17619593387515299528&as_sdt=2005&sciodt=2007&hl=en",589,"2025-12-14 08:01:17","","","","",,,,,24,12.00,5,5,2,"… ground music, vocal performances, or guitar solos. Moreover, the … evaluation is conducted in a noisy environment, and the correlation coefficient matrix is employed as the evaluation …","https://ieeexplore.ieee.org/iel7/6287639/6514899/10247035.pdf","https://scholar.google.com/scholar?q=related:yMarVdVehfQJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
29,"NJW Thelle, P Pasquier","Spire muse: A virtual musical partner for creative brainstorming",2021,"","researchgate.net","https://www.researchgate.net/profile/Notto-Thelle/publication/352439650_Spire_Muse_A_Virtual_Musical_Partner_for_Creative_Brainstorming/links/60c9c263299bf108abdd8e07/Spire-Muse-A-Virtual-Musical-Partner-for-Creative-Brainstorming.pdf","https://scholar.google.com/scholar?cites=17236782078051737091&as_sdt=2005&sciodt=2007&hl=en",590,"2025-12-14 08:01:17","PDF","","","",,,,,29,7.25,15,2,4,"… collective improvisation through positive feedback—a mutual … main experiments with an acoustic guitar corpus, we used a … planning to implement machine learning algorithms that can …","https://www.researchgate.net/profile/Notto-Thelle/publication/352439650_Spire_Muse_A_Virtual_Musical_Partner_for_Creative_Brainstorming/links/60c9c263299bf108abdd8e07/Spire-Muse-A-Virtual-Musical-Partner-for-Creative-Brainstorming.pdf","https://scholar.google.com/scholar?q=related:A94XwflZNe8J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
6,"M Elshazly, MH Haggag, SA Ehssan","A depression detection model using deep learning and textual entailment",2021,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Manar-Elshazly/publication/357869198_A_Depression_Detection_Model_using_Deep_Learning_and_Textual_Entailment/links/61e411bdc5e31033759c2946/A-Depression-Detection-Model-using-Deep-Learning-and-Textual-Entailment.pdf","https://scholar.google.com/scholar?cites=12352220038646031427&as_sdt=2005&sciodt=2007&hl=en",591,"2025-12-14 08:01:17","PDF","","","",,,,,6,1.50,2,3,4,"… Finally our evaluation of the deep learning step in the proposed model is mentioned in … best evaluation splitting as mentioned before 90% for training ,5% testing, and also 5% validation. …","https://www.researchgate.net/profile/Manar-Elshazly/publication/357869198_A_Depression_Detection_Model_using_Deep_Learning_and_Textual_Entailment/links/61e411bdc5e31033759c2946/A-Depression-Detection-Model-using-Deep-Learning-and-Textual-Entailment.pdf","https://scholar.google.com/scholar?q=related:Q2T1Jq7ma6sJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"X Hu","Application of artificial intelligence in arrangement creation",2021,"International Conference on Machine Learning and Big …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-89508-2_1","https://scholar.google.com/scholar?cites=8502574961578295130&as_sdt=2005&sciodt=2007&hl=en",592,"2025-12-14 08:01:17","","10.1007/978-3-030-89508-2_1","","",,,,,2,0.50,2,1,4,"… LSTM belongs to the category of feedback neural network. It not only has its own … instruments such as intelligent piano, intelligent guitar and intelligent drummer, and also develops …","","https://scholar.google.com/scholar?q=related:Wj8BBeE2_3UJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
67,"Z Chen, Q Gao, LS Moss","NeuralLog: Natural language inference with joint neural and logical reasoning",2021,"arXiv preprint arXiv:2105.14167","arxiv.org","https://arxiv.org/abs/2105.14167","https://scholar.google.com/scholar?cites=4022734188296212651&as_sdt=2005&sciodt=2007&hl=en",593,"2025-12-14 08:01:17","","","","",,,,,67,16.75,22,3,4,"… As the evaluation results show, our model achieves the state-… The result also proves our hypothesis that deep learning … man is playing a guitar, H: A man is not playing a guitar has gold-…","https://arxiv.org/pdf/2105.14167","https://scholar.google.com/scholar?q=related:qxA3T26f0zcJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
33,"K Roy, P Goyal, M Pandey","Attribute value generation from product title using language models",2021,"Proceedings of The 4th Workshop on …","aclanthology.org","https://aclanthology.org/2021.ecnlp-1.2/","https://scholar.google.com/scholar?cites=4762235011535814222&as_sdt=2005&sciodt=2007&hl=en",594,"2025-12-14 08:01:17","","","","",,,,,33,8.25,11,3,4,"… employed multiple types of machine learning models, each of … We want to generate the value “Electric Guitar” for the at… and F1 score as our evaluation measure which are denoted as P, …","https://aclanthology.org/2021.ecnlp-1.2.pdf","https://scholar.google.com/scholar?q=related:Tj6F94LbFkIJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
20,"C Jin, T Wang, S Liu, Y Tie, J Li, X Li, ...","A transformer-based model for multi-track music generation",2020,"International Journal of …","igi-global.com","https://www.igi-global.com/article/a-transformer-based-model-for-multi-track-music-generation/265540","https://scholar.google.com/scholar?cites=6388315879309296357&as_sdt=2005&sciodt=2007&hl=en",595,"2025-12-14 08:01:17","","","","",,,,,20,4.00,3,7,5,"… of piano, guitar, and … , guitar, and drum. To verify the effectiveness of the proposed model, related experiments are conducted on a pair of comparative subjective and objective evaluation…","https://drive.google.com/file/d/15tiaqQUIBVV2WCsUdyoifcpW4RofDxGp/view","https://scholar.google.com/scholar?q=related:5cI3C3Lbp1gJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
56,"JS Gómez, J Abeßer, E Cano","Jazz Solo Instrument Classification with Convolutional Neural Networks, Source Separation, and Transfer Learning.",2018,"ISMIR","archives.ismir.net","https://archives.ismir.net/ismir2018/paper/000145.pdf","https://scholar.google.com/scholar?cites=5230328376640717081&as_sdt=2005&sciodt=2007&hl=en",596,"2025-12-14 08:01:17","PDF","","","",,,,,56,8.00,19,3,7,"… Novel deep learning algorithms, particularly convolutional … AIR methods based on deep learning were recently proposed … we were able to reproduce the evaluation results reported in [28…","https://archives.ismir.net/ismir2018/paper/000145.pdf","https://scholar.google.com/scholar?q=related:GcFQdPLblUgJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
