title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
Real-time pattern recognition of symbolic monophonic music,"… from 20 keyboard players and 20 guitar players. The evaluation focuses on the algorithms’ ability … Taken together, our findings demonstrate the potential of machine learning in handling …","NS Silva, L Turchet",2024,10.1145/3678299.3678329,Google Scholar,yes,,https://dl.acm.org/doi/abs/10.1145/3678299.3678329,dl.acm.org,5
RETRACTED: Study on Intelligent Online Piano Teaching System Based on Deep Learning Recurrent Neural Network Model,This study has been conducted to solve the problem of repetitive piano lessons and to bring a personalized experience for each piano learner. The application of deep learning (DL) …,Y Li,2022,10.1155/2022/9469975,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/9469975,Wiley Online Library,6
Application of artificial intelligence technology in music education supported by wireless network,"… use of artificial intelligence technology in … artificial intelligence environment, algorithms can continuously iterate and provide personalized learning to students based on their feedback …",Q Jiang,2022,10.1155/2022/2138059,Google Scholar,yes,,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2138059,Wiley Online Library,22
A Lightweight Deep Learning‐Based Approach for Jazz Music Generation in MIDI Format,"… generate the piano rolls for the different tracks such as guitar, bass, piano, drums, and strings… The evaluation of the model can be conducted based on either being graded by humans or …","PS Yadav, S Khan, YV Singh, P Garg, ...",2022,10.1155/2022/2140895,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2140895,Wiley Online Library,49
Deep Learning-Based Music Instrument Recognition: Exploring Learned Feature Representations,"… Instead, we aim to show that deep learning approaches to AIR can substantially benefit from … best set of parameters based on the obtained evaluation score calculated in every iteration. …","M Taenzer, SI Mimilakis, J Abeßer",2021,10.1007/978-3-031-35382-6_4,Google Scholar,yes,,https://link.springer.com/chapter/10.1007/978-3-031-35382-6_4,Springer,7
Neural Network-Based Virtual Analog Modeling,… A recent rise in machine learning has lead to the ubiquity of … others in objective and subjective evaluation. Their follow-up … Almost all of the data used comprises clean guitar Direct Input …,"T Vanhatalo, P Legrand, M Desainte-Catherine, ...",2022,10.1007/978-3-031-42616-2_5,Google Scholar,yes,,https://link.springer.com/chapter/10.1007/978-3-031-42616-2_5,Springer,3
Automatic chord label personalization through deep learning of shared harmonic interval profiles,… We use the standard MIREX chord label evaluation methods that are introduced in Sect. 2.2 to compare the output of our system with the reference annotation from an annotator [25]. …,"HV Koops, WB de Haas, J Bransen, A Volk",2020,10.1007/s00521-018-3703-y,Google Scholar,no,Contém palavra-chave de exclusão: mir,https://link.springer.com/article/10.1007/s00521-018-3703-y,Springer,21
"Deep learning-based personalized learning recommendation system design for"" T++"" Guzheng Pedagogy","… of deep learning in education. We will present our methodology for data collection, deep learning model … of our recommendation system, we will employ the following evaluation metrics: …",X Wang,2024,10.1007/s41870-024-01871-5,Google Scholar,yes,,https://link.springer.com/article/10.1007/s41870-024-01871-5,Springer,10
Robotics: fast and curious: a cnn for ethical deep learning musical generation,"… This work has been covered in many performances, from responding to guitar cue … Our evaluation framework did not include the ethical goals we set out above. We believe …","R Savery, G Weinberg",2022,10.4324/9780429356797-7,Google Scholar,yes,,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429356797-7/robotics-richard-savery-gil-weinberg,taylorfrancis.com,6
Combination of resnet and spatial pyramid pooling for musical instrument identification,"… Nevertheless, as shown in Figure 1, the violin, cello, and guitar all have a similar basic shape. … Additionally, we intend to include Explainable Artificial Intelligence (XAI) into our future …","C Dewi, RC Chen",2022,10.2478/cait-2022-0007,Google Scholar,no,Contém palavra-chave de exclusão: violin,https://sciendo.com/pdf/10.2478/cait-2022-0007,sciendo.com,24
Employing crowdsourcing for enriching a music knowledge base in higher education,"… Secondly, we aimed to collect feedback about the CrowdHeritage platform as a tool for … the CrowdHeritage platform as a means to express their perceptions and provide feedback. …","V Lyberatos, S Kantarelis, E Kaldeli, S Bekiaris, ...",2023,10.1007/978-981-99-7947-9_17,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://link.springer.com/chapter/10.1007/978-981-99-7947-9_17,Springer,4
Reimagining speech: a scoping review of deep learning-based methods for non-parallel voice conversion,"… current state of the art in the field of deep learning-based VC, 2) identify the commonly used tools, techniques, and evaluation methods in deep learning-based VC research, and 3) gain …","AR Bargum, S Serafin, C Erkut",2024,10.3389/frsip.2024.1339159,Google Scholar,no,Contém palavra-chave de exclusão: voice,https://www.frontiersin.org/journals/signal-processing/articles/10.3389/frsip.2024.1339159/full,frontiersin.org,13
Perceptual quality assessment of omnidirectional audio-visual signals,"… The ODV contents include acappella chorus, shopping, guitar playing, restaurant ordering, … The optimal weights depend on the used single-mode A/V quality evaluation models and we …","X Zhu, H Duan, Y Cao, Y Zhu, Y Zhu, J Liu, ...",2023,10.1007/978-981-99-9119-8_46,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://link.springer.com/chapter/10.1007/978-981-99-9119-8_46,Springer,33
Artificial intelligence for designing games,"… s Sky were largely towards the expressivity of its generators [115… Evolutionary computation, machine learning, constraint … include rhythm games such as Guitar Hero [57] where the music …",A Liapis,2021,10.1007/978-3-030-59475-6_11,Google Scholar,yes,,https://link.springer.com/content/pdf/10.1007/978-3-030-59475-6_11.pdf,Springer,9
A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization,"… the dataset description, evaluation of different frameworks, and several performance metrics, the experimental configuration is detailed in Section 4. The performance evaluation of each …","S Hossain, K Deb, S Sakib, IH Sarker",2025,10.1007/s11042-024-19022-0,Google Scholar,yes,,https://link.springer.com/article/10.1007/s11042-024-19022-0,Springer,12
A review of intelligent music generation systems,"… in music evaluation. Briot et al. [4] introduced algorithms based on deep learning based … of instrument timbres such as cello, violin and electric guitar. In addition, Coconet [36] used a …","L Wang, Z Zhao, H Liu, J Pang, Y Qin, Q Wu",2024,10.1007/s00521-024-09418-2,Google Scholar,no,Contém palavra-chave de exclusão: violin,https://link.springer.com/article/10.1007/s00521-024-09418-2,Springer,81
Machine learning-based prediction of intergranular corrosion resistance in austenitic stainless steels exposed to various heat treatments,"… the data analytic tool, ie machine learning. These ML algorithms also … To overcome the above problem, the machine learning … the experimental evaluation and machine learning-based …","S Sheik, R Mohammed, K Teeparthi, ...",2025,10.1007/s40033-024-00675-y,Google Scholar,yes,,https://link.springer.com/article/10.1007/s40033-024-00675-y,Springer,6
Sampling the user controls in neural modeling of audio devices,"… Based on objective and subjective evaluation of the trained … in related subjects, suggested using machine learning. … The audio was divided into 1 min of guitar and 1 min of bass …","O Mikkonen, A Wright, V Välimäki",2024,10.1186/s13636-024-00347-5,Google Scholar,yes,,https://link.springer.com/article/10.1186/s13636-024-00347-5,Springer,4
"The WASABI dataset: Cultural, lyrics and audio analysis metadata about 2 million popular commercially released songs","… Some MIDI content was used in WASABI during the evaluation of the chord extraction. … distinct values among which 16 different types of guitar) and equipment types (eg microphone, …","M Buffa, E Cabrio, M Fell, F Gandon, A Giboin, ...",2021,10.1007/978-3-030-77385-4_31,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://link.springer.com/chapter/10.1007/978-3-030-77385-4_31,Springer,25
Artificial intelligence in music composition,"… An example that illustrates the use of technology in music is the use of artificial intelligence (AI… Dealing with an acoustic Jazz Guitar, however, produces a much less accurate result. If we …","M Alaeddine, A Tannoury",2021,10.1007/978-3-030-79150-6_31,Google Scholar,no,Contém palavra-chave de exclusão: composition,https://link.springer.com/chapter/10.1007/978-3-030-79150-6_31,Springer,19
Research on motion pattern recognition of exoskeleton robot based on multimodal machine learning model,"… supervised learning because it receives feedback, but feedback is not necessary for … deep learning, multimodal machine learning has become a research hotspot of artificial intelligence. …","Y Zheng, Q Song, J Liu, Q Song, Q Yue",2020,10.1007/s00521-019-04567-1,Google Scholar,yes,,https://link.springer.com/article/10.1007/s00521-019-04567-1,Springer,55
Application of artificial intelligence in arrangement creation,"… LSTM belongs to the category of feedback neural network. It not only has its own … instruments such as intelligent piano, intelligent guitar and intelligent drummer, and also develops …",X Hu,2021,10.1007/978-3-030-89508-2_1,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://link.springer.com/chapter/10.1007/978-3-030-89508-2_1,Springer,2
